date,close,high,low,open,volume
2025-06-19,895.285,915.0314,891.3456,912.9632,399670
2025-06-20,900.0123,905.6753,891.5918,892.7736,1015043
2025-06-23,891.7888,901.5389,886.5691,900.0124,644664
2025-06-24,898.7812,910.6488,894.0539,900.9972,660305
2025-06-25,925.7172,927.7361,896.3684,905.0844,1663007
2025-06-26,921.0883,932.6604,910.0087,932.6604,986131
2025-06-27,919.5618,928.327,917.4935,922.9102,458429
2025-06-30,922.4672,929.6074,918.4292,920.8421,449007
2025-07-01,916.4595,927.7361,911.5844,923.7474,297613
2025-07-02,920.005,928.721,910.1071,917.7891,606838
2025-07-03,930.6907,936.0089,919.0201,926.3573,1202113
2025-07-04,924.7816,941.6719,922.2209,935.1226,1018714
2025-07-07,915.1299,927.6377,913.1602,925.1262,365580
2025-07-08,911.8306,920.3497,905.0844,916.8534,319306
2025-07-09,908.3836,915.9178,906.2662,912.9632,282307
2025-07-10,911.2397,913.3572,903.6563,910.9935,465789
2025-07-11,892.5767,910.4026,887.0615,908.0389,531790
2025-07-14,909.9594,911.6337,889.5236,897.0085,460697
2025-07-15,917.2966,924.0429,907.2511,912.9632,431633
2025-07-16,925.9634,929.8043,908.3344,917.2966,521056
2025-07-17,924.2399,934.1377,920.4481,925.8648,412325
2025-07-18,917.8383,925.668,911.6337,924.2399,397257
2025-07-21,926.1603,932.6604,911.1413,911.1413,384455
2025-07-22,948.0734,951.3727,920.8421,930.6907,1169600
2025-07-23,957.3803,962.2061,937.6339,950.3878,2048020
2025-07-24,932.0695,963.1418,929.7058,961.0735,847052
2025-07-25,927.1452,940.096,906.8571,932.6604,959684
2025-07-28,920.2019,943.4938,908.8268,929.6566,1175385
2025-07-29,984.8578,989.6837,934.6301,936.1566,9619563
2025-07-30,986.1874,1003.3732,977.3237,984.8578,2173962
2025-07-31,967.6721,983.3806,964.0281,964.0281,772958
2025-08-01,942.0165,974.0244,940.3423,967.6721,523628
2025-08-04,958.6606,960.8766,940.3423,947.8764,741473
2025-08-05,949.6492,968.1153,942.1643,961.2212,631578
2025-08-06,935.1718,950.7818,929.4596,945.4635,499815
2025-08-07,944.4787,948.3689,922.2702,926.7513,586894
2025-08-08,931.971,949.2553,927.3422,944.4787,244860
2025-08-11,937.9786,941.8688,926.8005,931.1831,226258
2025-08-12,930.8876,940.4408,926.6035,937.9786,278362
2025-08-13,927.1452,935.9596,922.861,935.615,356973
2025-08-14,919.3648,931.7248,916.9519,930.0998,278540
2025-08-18,931.5278,939.3574,925.3232,927.1452,352478
2025-08-19,933.2513,935.9104,927.3914,932.5619,334463
2025-08-20,930.346,938.0279,924.2891,934.2361,423832
2025-08-21,925.9634,931.8725,920.9899,930.6907,463994
2025-08-22,923.8459,930.6907,921.2853,925.9634,200904
2025-08-25,935.8612,939.2097,922.7626,923.7967,428532
2025-08-26,921.1375,936.4028,915.9178,936.3536,427451
2025-08-28,903.9025,923.6489,901.1942,922.8118,338180
2025-08-29,906.7587,919.808,903.1639,904.0011,429660
2025-09-01,925.6187,927.6377,906.4139,907.4973,194469
2025-09-02,917.3459,930.6415,914.8345,925.6679,467774
2025-09-03,924.9785,928.0808,917.0011,922.7134,443022
2025-09-04,924.5353,936.5998,919.5618,936.5998,386735
2025-09-05,919.3156,931.1338,911.5844,924.5353,307265
2025-09-08,929.0164,938.5203,920.3497,920.8421,295157
2025-09-09,931.2324,934.6794,924.3876,929.7058,211408
2025-09-10,930.6907,941.4256,928.0315,935.615,264777
2025-09-11,953.5886,961.2213,930.6907,930.6907,754101
2025-09-12,946.6946,964.0281,943.4939,958.2667,609158
2025-09-15,960.6304,970.282,946.9901,947.3348,537683
2025-09-16,967.6721,989.4375,959.3993,960.7288,871132
2025-09-17,989.9299,1011.1043,968.066,968.066,1843644
2025-09-18,974.2706,992.8845,971.71,991.9488,606064
2025-09-19,978.5547,986.6306,968.1645,970.5774,482023
2025-09-22,959.2023,986.4336,955.4106,984.8579,917110
2025-09-23,945.3651,967.869,942.4105,959.2515,528618
2025-09-24,949.5507,956.5924,941.0317,945.4635,375553
